F2_integral,F2_radial_centroid,F2_radial_spread,F2_radial_concentration,F2_onset_radius,F2_termination_radius,F2_peak_radius,F2_peak_magnitude,alpha2_peak_cos2,alpha2_peak_sin2,alpha2_weighted_mean_cos2,alpha2_weighted_mean_sin2,alpha2_axial_coherence,alpha2_orientation_drift_deg
11.360359477478296,15.285666874624209,6.747034304215501,0.4221727833950061,3.5,27.5,15.5,0.7598369339315058,-0.9831146438870682,0.1829907018807328,-0.9440516779349004,0.3297975581903224,0.8436680239492954,67.54404121804535
9.128577603562476,15.822221665976935,7.149919446110184,0.38927922624248584,3.5,27.5,13.5,0.5619218029211879,-0.978256758021524,0.20739748162698968,-0.9935454487434249,0.11343474459453069,0.9568931926272257,7.1378650096925185
10.808355565877333,14.547212923286128,6.615695046006943,0.3850786758804192,3.5,27.5,20.5,0.6066292102331922,-0.9971548383871895,0.07538055638570167,-0.9904924581570871,0.13756703941690046,0.9740998905288061,2.4693648038009997
11.313602212335818,14.16453578962077,6.509045701432165,0.39109066737798465,3.5,27.5,18.5,0.7136942192670432,-0.9746167542707131,0.2238798389646116,-0.9473227922785965,0.32028038845593265,0.9351516579616322,49.57091553071841
10.404359811563086,14.700629927087553,6.890312577554705,0.4083087802021062,3.5,27.5,7.5,0.6677123173669626,-0.9681803616983223,0.25025344597368815,-0.9938163527575682,0.11103628682392448,0.8602465636323045,53.44424646830595
15.729339727072746,14.532367350069068,7.387844996872008,0.34438909679407625,3.5,27.5,5.5,0.8213669289575491,-0.963912171182508,0.2662204467095329,-0.9870860248323444,0.16019107210041494,0.9861770157669668,6.9461130834170035
7.508745669791376,14.675318226639774,7.512199895192111,0.25754857675516046,3.5,27.5,3.5,0.45967005760660185,-0.9999419650200488,-0.010773420619438992,-0.9732559201308683,0.22972355980660092,0.9132864956635804,6.949958691962124
8.43409478838685,13.470866481931726,6.430266185961863,0.3752196336142564,3.5,27.5,5.5,0.6453670560800526,-0.8349760955563152,0.5502862162997826,-0.8541273414211324,0.5200639236063854,0.7847163544490029,63.965769199790856
8.854402810632493,15.413527241458636,7.329234727298447,0.4296611295329282,3.5,26.5,22.5,0.5575336568873126,-0.9900052955361025,0.14103019113109946,-0.9472784401407781,0.32041154293260776,0.8830125671029547,29.247883210940707
11.656603508294562,14.742253537144759,6.274130874679603,0.39539968355179494,3.5,27.5,20.5,0.7116017256910706,-0.9690406662502291,0.24690116879697455,-0.9631660140038565,0.26890747380450924,0.9133808786272583,75.05978159344829
13.764147922085236,14.570248555251398,6.92620824982244,0.36833139421583816,3.5,27.5,18.5,0.7851797777817946,-0.9770124140743681,0.21318241659333775,-0.9805238118831454,0.1964002401478828,0.996758703264887,5.442166944118
