row_index,relative_path,category,garment_id,rotation_deg,shell_index,reference_R2,rotated_R2,shell_mass_fraction,E_abs,E_rel,E_sym,R2_stratum
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-45.0,21,0.44075265317553775,0.44861924330568215,0.06769697516719705,0.007866590130144402,0.017848083439696027,0.017690215221030463,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-45.0,22,0.5481138901240341,0.5319006448876743,0.08338744005799853,0.016213245236359808,0.029580066348420527,0.030024124140484904,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-45.0,23,0.38948239027243825,0.36287515466704334,0.05887491010519512,0.026607235605394908,0.06831434814494043,0.07073029514852583,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-45.0,24,0.26914982082656286,0.24415337231858888,0.05317405090011268,0.024996448507973973,0.0928718749698942,0.09739447890364276,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-45.0,25,0.20987009777095383,0.1910648054211641,0.04037768920126828,0.018805292349789726,0.08960443888634997,0.09380721009853663,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-45.0,26,0.18498644955123975,0.2535528351074872,0.02716788418928716,0.06856638555624747,0.37065626008058034,0.3127035043604183,"[0.10,0.20)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-45.0,27,0.24079765501300956,0.1586691893253862,0.02639922901556818,0.08212846568762336,0.3410683782746398,0.41119039966205967,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,3,0.6569681673730247,0.6457000225993506,0.004201399301804884,0.011268144773674105,0.017151736314304684,0.017300099688337456,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,4,0.6062822740959899,0.6307760479643565,0.004716747656911928,0.024493773868366597,0.0403999505096674,0.039600030866081895,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,5,0.5643572494827293,0.5655834861447779,0.0051039868163991415,0.0012262366620486853,0.002172802180130781,0.0021704442071781766,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,6,0.5561892681258236,0.5393690077611205,0.005619335171506186,0.016820260364703077,0.03024197216422724,0.030706281418185082,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,7,0.524271497487996,0.5196821731353821,0.006120125663474613,0.004589324352613833,0.00875371706187196,0.008792199274271243,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,8,0.6558358394613151,0.658785505470026,0.011063975985348966,0.0029496660087109383,0.004497567579005305,0.0044874762152367015,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,9,0.5778350825604219,0.5926508267638447,0.009998340403602198,0.014815744203422798,0.025640091179257144,0.025315544741544262,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,10,0.61279424122878,0.6132309834854601,0.01135804482074903,0.0004367422566801116,0.0007127062026633156,0.0007124523180702204,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,11,0.6079817295712104,0.5943542173010224,0.01185301216746201,0.013627512270187991,0.022414345049149798,0.022668393647613583,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,12,0.6419293418333407,0.6694682863756586,0.017419939031669177,0.027538944542317867,0.04290027382712722,0.041999381346950165,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,13,0.6823589559673756,0.6891808051973276,0.022113394107559317,0.006821849229951993,0.00999744953926882,0.009947723606873664,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,14,0.637474018595837,0.6229296899699106,0.018759262440421944,0.014544328625926362,0.022815562990258224,0.023078841369765252,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,15,0.6608743239938207,0.45398558229173513,0.02794527408088931,0.2068887417020856,0.3130530786122961,0.3711475146530095,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,16,0.1762602852238044,0.11097944763170955,0.03994677645236522,0.06528083759209485,0.3703661179783369,0.45453904961631564,"[0.10,0.20)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,17,0.32903000187920994,0.289447341476205,0.0505652818256725,0.039582660403004954,0.12030106730977112,0.12800035709718258,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,18,0.2683860862040583,0.3059701942328273,0.06778723391865649,0.03758410802876899,0.14003746826202154,0.13087384715347952,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,19,0.41053738495696745,0.4158102875542954,0.06762418585150397,0.005272902597327933,0.012843903601813606,0.01276194699333667,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,20,0.43484789383694844,0.4492931198266363,0.06630524345114527,0.014445225989687838,0.033219031745165245,0.03267629431606538,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,21,0.44075265317553775,0.44847389491160605,0.06769697516719705,0.007721241736068307,0.01751831028228248,0.017366197067952654,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,22,0.5481138901240341,0.5335481888395754,0.08338744005799853,0.014565701284458665,0.026574223983199103,0.02693207345942041,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,23,0.38948239027243825,0.3726288796060338,0.05887491010519512,0.016853510666404448,0.04327156012012666,0.044228477736832174,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,24,0.26914982082656286,0.2427304492945524,0.05317405090011268,0.02641937153201046,0.09815860716858812,0.10322480890212632,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,25,0.20987009777095383,0.1942988459910198,0.04037768920126828,0.015571251779934042,0.07419471351715887,0.0770531829338396,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,26,0.18498644955123975,0.23442993583856583,0.02716788418928716,0.04944348628732609,0.26728166526397734,0.23577279290780837,"[0.10,0.20)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-30.0,27,0.24079765501300956,0.15889499181401903,0.02639922901556818,0.08190266319899053,0.340130651166705,0.4098282210052006,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,3,0.6569681673730247,0.6275768591349544,0.004201399301804884,0.029391308238070235,0.044737796590046855,0.0457614293489893,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,4,0.6062822740959899,0.6413797242464682,0.004716747656911928,0.03509745015047827,0.05788961948922401,0.0562611511725225,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,5,0.5643572494827293,0.5748796535578646,0.0051039868163991415,0.010522404075135383,0.01864493471959448,0.01847272335903333,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,6,0.5561892681258236,0.5305565720029457,0.005619335171506186,0.025632696122877885,0.04608628319861638,0.047173304329999825,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,7,0.524271497487996,0.525858281656522,0.006120125663474613,0.0015867841685260897,0.0030266458812448064,0.003022072509587823,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,8,0.6558358394613151,0.6593432358159389,0.011063975985348966,0.0035073963546238263,0.005347979088036271,0.0053337167851221015,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,9,0.5778350825604219,0.5917045495814973,0.009998340403602198,0.013869467021075388,0.024002466170137935,0.023717823047474773,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,10,0.61279424122878,0.6031184513054806,0.01135804482074903,0.009675789923299427,0.01578962280046473,0.01591527086230625,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,11,0.6079817295712104,0.5908894930708005,0.01185301216746201,0.01709223650040992,0.028113075885462073,0.02851388235467513,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,12,0.6419293418333407,0.6615721760227707,0.017419939031669177,0.019642834189430025,0.030599682721045872,0.0301385674206761,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,13,0.6823589559673756,0.6900628614077323,0.022113394107559317,0.0077039054403567064,0.011290106728994173,0.011226731232080215,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,14,0.637474018595837,0.6374201599977907,0.018759262440421944,5.385859804629689e-05,8.448751866771157e-05,8.44910878888942e-05,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,15,0.6608743239938207,0.4738763643613022,0.02794527408088931,0.18699795963251853,0.28295540141799636,0.3295842188975999,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,16,0.1762602852238044,0.12106386127497117,0.03994677645236522,0.05519642394883324,0.31315292539523715,0.37128786611389836,"[0.10,0.20)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,17,0.32903000187920994,0.3042525684111056,0.0505652818256725,0.02477743346810435,0.0753044808272541,0.07825079871295254,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,18,0.2683860862040583,0.28053490776251233,0.06778723391865649,0.012148821558454037,0.04526621230735892,0.04426437207535153,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,19,0.41053738495696745,0.4218736182070362,0.06762418585150397,0.011336233250068772,0.02761315696317654,0.027237105725367926,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,20,0.43484789383694844,0.4437417927897868,0.06630524345114527,0.008893898952838375,0.020452896469985552,0.020245853299247538,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,21,0.44075265317553775,0.4333930430272071,0.06769697516719705,0.007359610148330642,0.016697823814119037,0.016838406184004576,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,22,0.5481138901240341,0.5488129387005616,0.08338744005799853,0.0006990485765274723,0.0012753710298589274,0.0012745582625169865,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,23,0.38948239027243825,0.3734411052520581,0.05887491010519512,0.016041285020380158,0.04118616250957963,0.042052145764240906,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,24,0.26914982082656286,0.2507221519179332,0.05317405090011268,0.01842766890862968,0.0684662128031074,0.0708931039746065,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,25,0.20987009777095383,0.2098120120639482,0.04037768920126828,5.808570700563398e-05,0.00027676980962303187,0.0002768081156877724,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,26,0.18498644955123975,0.20852817615552285,0.02716788418928716,0.02354172660428311,0.12726189762219445,0.11964854704956163,"[0.10,0.20)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,-15.0,27,0.24079765501300956,0.18919941566394682,0.02639922901556818,0.05159823934906274,0.2142804893439475,0.23999344585222498,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,3,0.6569681673730247,0.6360201293680904,0.004201399301804884,0.020948038004934277,0.03188592544551712,0.03240251757534436,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,4,0.6062822740959899,0.6269281966014261,0.004716747656911928,0.020645922505436176,0.03405331705635089,0.03348320987537564,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,5,0.5643572494827293,0.5901517638384581,0.0051039868163991415,0.02579451435572888,0.04570600338592489,0.04468482109381815,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,6,0.5561892681258236,0.5429583025762744,0.005619335171506186,0.013230965549549167,0.023788602743330892,0.024074957543867705,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,7,0.524271497487996,0.5037343539704555,0.006120125663474613,0.020537143517540435,0.03917272561247842,0.03995530470649364,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,8,0.6558358394613151,0.6582403119256253,0.011063975985348966,0.0024044724643101922,0.0036662718315076492,0.0036595633544865636,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,9,0.5778350825604219,0.5990084241662309,0.009998340403602198,0.02117334160580897,0.03664253390775206,0.03598327472562914,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,10,0.61279424122878,0.6028634633793644,0.01135804482074903,0.00993077784941565,0.01620572972340989,0.016338115263484866,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,11,0.6079817295712104,0.6033476948409527,0.01185301216746201,0.004634034730257697,0.007621996689811599,0.0076511552297287115,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,12,0.6419293418333407,0.6644494544754628,0.017419939031669177,0.02252011264212206,0.03508191817156223,0.03447715579241341,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,13,0.6823589559673756,0.6844572299451949,0.022113394107559317,0.002098273977819254,0.003075029585923065,0.0030703089405080715,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,14,0.637474018595837,0.6241468088686638,0.018759262440421944,0.013327209727173162,0.020906279061425885,0.021127123834753212,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,15,0.6608743239938207,0.49996056082500906,0.02794527408088931,0.16091376316881167,0.2434861778202723,0.2772379866821892,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,16,0.1762602852238044,0.12013477861023938,0.03994677645236522,0.056125506613565024,0.31842400880209815,0.3787209266412788,"[0.10,0.20)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,17,0.32903000187920994,0.306332095440862,0.0505652818256725,0.02269790643834796,0.0689843063207366,0.07144872674680054,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,18,0.2683860862040583,0.28559137941139107,0.06778723391865649,0.017205293207332772,0.06410650213160196,0.06211549846424999,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,19,0.41053738495696745,0.4150423450766652,0.06762418585150397,0.004504960119697754,0.01097332492671761,0.010913446529299427,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,20,0.43484789383694844,0.441176928872542,0.06630524345114527,0.0063290350355935665,0.014554595124626995,0.014449442233881579,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,21,0.44075265317553775,0.43834329474829364,0.06769697516719705,0.0024093584272441015,0.005466463808862271,0.005481445871600943,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,22,0.5481138901240341,0.5394827542812911,0.08338744005799853,0.008631135842742998,0.015746975214931767,0.015871942759555537,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,23,0.38948239027243825,0.3870271614302629,0.05887491010519512,0.002455228842175361,0.006303825034189499,0.0063237569629159785,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,24,0.26914982082656286,0.2645932564482941,0.05317405090011268,0.004556564378268735,0.016929472084638443,0.017073998979184064,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,25,0.20987009777095383,0.19756249939787332,0.04037768920126828,0.012307598373080514,0.05864388735603807,0.06041538383822851,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,26,0.18498644955123975,0.19783941513539344,0.02716788418928716,0.012852965584153692,0.06948057879554861,0.06714784328731103,"[0.10,0.20)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,15.0,27,0.24079765501300956,0.20667281291331532,0.02639922901556818,0.03412484209969424,0.14171584062083403,0.15252332632290194,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,3,0.6569681673730247,0.6622506041558159,0.004201399301804884,0.005282436782791278,0.008040628214779126,0.008008431803421763,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,4,0.6062822740959899,0.6106533810045046,0.004716747656911928,0.004371106908514721,0.007209689438854787,0.007183792980662984,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,5,0.5643572494827293,0.5840039406473244,0.0051039868163991415,0.019646691164595165,0.03481250782656315,0.03421691943868313,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,6,0.5561892681258236,0.551622035441919,0.005619335171506186,0.004567232683904576,0.00821165194232291,0.008245506557291216,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,7,0.524271497487996,0.5021124208039974,0.006120125663474613,0.022159076683998524,0.0422664149971378,0.04317892416099712,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,8,0.6558358394613151,0.6589213623531999,0.011063975985348966,0.0030855228918847954,0.004704718324663617,0.004693677110308157,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,9,0.5778350825604219,0.5978125077619317,0.009998340403602198,0.019977425201509802,0.03457288386331379,0.03398539726693463,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,10,0.61279424122878,0.5988857592179285,0.01135804482074903,0.013908482010851486,0.022696822318307178,0.022957351785494295,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,11,0.6079817295712104,0.6044453983559152,0.01185301216746201,0.0035363312152952853,0.005816509022054567,0.0058334742498566735,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,12,0.6419293418333407,0.6690956032137539,0.017419939031669177,0.027166261380413226,0.04231970656276092,0.04144278334755463,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,13,0.6823589559673756,0.6910027009011717,0.022113394107559317,0.00864374493379605,0.012667445569820171,0.012587718450659199,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,14,0.637474018595837,0.6250798113830998,0.018759262440421944,0.012394207212737207,0.01944268605650456,0.019633550536128794,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,15,0.6608743239938207,0.4235228457657126,0.02794527408088931,0.23735147822810815,0.3591476769648679,0.4377574653403811,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,16,0.1762602852238044,0.1009144758411177,0.03994677645236522,0.0753458093826867,0.42746900861426185,0.5436700592305271,"[0.10,0.20)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,17,0.32903000187920994,0.30483713095208376,0.0505652818256725,0.024192870927126187,0.0735278570007352,0.07633420215073754,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,18,0.2683860862040583,0.27910592199823875,0.06778723391865649,0.010719835794180455,0.039941846262588995,0.03915978912415284,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,19,0.41053738495696745,0.42753418133611343,0.06762418585150397,0.016996796379145973,0.04140133639943066,0.04056168246901732,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,20,0.43484789383694844,0.43752533464624005,0.06630524345114527,0.002677440809291609,0.00615718932352826,0.006138292010512347,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,21,0.44075265317553775,0.44824944303883585,0.06769697516719705,0.007496789863298103,0.017009063494649847,0.016865629215547608,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,22,0.5481138901240341,0.5328449542878178,0.08338744005799853,0.015268935836216357,0.02785723206679019,0.028250725576003152,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,23,0.38948239027243825,0.3689548994063189,0.05887491010519512,0.020527490866119324,0.0527045416655695,0.054131016882922316,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,24,0.26914982082656286,0.24213577023589092,0.05317405090011268,0.02701405059067194,0.10036807941283933,0.10567108114483188,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,25,0.20987009777095383,0.20272671189904132,0.04037768920126828,0.0071433858719125165,0.03403717798668299,0.0346264716764338,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,26,0.18498644955123975,0.22097758934728753,0.02716788418928716,0.03599113979604779,0.19456095234736928,0.17731196040762592,"[0.10,0.20)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,30.0,27,0.24079765501300956,0.1703682077637727,0.02639922901556818,0.07042944724923686,0.2924839415293798,0.3425841181152351,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,3,0.6569681673730247,0.635058025275621,0.004201399301804884,0.021910142097403607,0.03335038619148664,0.03391594105764675,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,4,0.6062822740959899,0.623544157937828,0.004716747656911928,0.017261883841838133,0.028471694752377236,0.028072065117825444,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,5,0.5643572494827293,0.5767810177767596,0.0051039868163991415,0.012423768294030357,0.022014013827974323,0.021774343478756123,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,6,0.5561892681258236,0.5183063995939297,0.005619335171506186,0.03788286853189393,0.06811146978715868,0.0705128362449097,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,7,0.524271497487996,0.5210832036416132,0.006120125663474613,0.0031882938463827504,0.006081379326664142,0.006099927312590614,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,8,0.6558358394613151,0.6716966574421962,0.011063975985348966,0.015860817980881126,0.024184128140829802,0.023895186020495486,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,9,0.5778350825604219,0.5760517189739852,0.009998340403602198,0.0017833635864367148,0.003086284720779714,0.0030910546581610025,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,10,0.61279424122878,0.6017467251748824,0.01135804482074903,0.011047516053897644,0.018028100315931616,0.018192084679712506,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,11,0.6079817295712104,0.6106167625160035,0.01185301216746201,0.0026350329447930587,0.004334066003350892,0.004324694248192902,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,12,0.6419293418333407,0.6678473823407979,0.017419939031669177,0.025918040507457163,0.04037522328148394,0.03957627285490116,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,13,0.6823589559673756,0.6911169927337518,0.022113394107559317,0.00875803676637621,0.012834940744582154,0.012753098115272471,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,14,0.637474018595837,0.6337143317570215,0.018759262440421944,0.003759686838815446,0.005897788347667725,0.005915231740082932,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,15,0.6608743239938207,0.3990747558196302,0.02794527408088931,0.26179956817419053,0.396141230895571,0.4939851794017629,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,16,0.1762602852238044,0.10687082297376968,0.03994677645236522,0.06938946225003473,0.39367610328060165,0.49015781198873765,"[0.10,0.20)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,17,0.32903000187920994,0.3018852079212808,0.0505652818256725,0.027144793957929125,0.08249944929913788,0.08604894456899495,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,18,0.2683860862040583,0.30401225166214324,0.06778723391865649,0.035626165458084946,0.1327422220800142,0.12448032463159453,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,19,0.41053738495696745,0.41561262858555703,0.06762418585150397,0.005075243628589576,0.012362439608567108,0.012286494087985239,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,20,0.43484789383694844,0.4506979883968084,0.06630524345114527,0.015850094559859973,0.03644974434624527,0.035797342357639775,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,21,0.44075265317553775,0.44861924330568215,0.06769697516719705,0.007866590130144402,0.017848083439696027,0.017690215221030463,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,22,0.5481138901240341,0.5319006448876743,0.08338744005799853,0.016213245236359808,0.029580066348420527,0.030024124140484904,"[0.40,0.60)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,23,0.38948239027243825,0.36287515466704334,0.05887491010519512,0.026607235605394908,0.06831434814494043,0.07073029514852583,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,24,0.26914982082656286,0.24415337231858897,0.05317405090011268,0.02499644850797389,0.0928718749698939,0.09739447890364242,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,25,0.20987009777095383,0.19106480542116416,0.04037768920126828,0.01880529234978967,0.08960443888634971,0.09380721009853633,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,26,0.18498644955123975,0.2535528351074871,0.02716788418928716,0.06856638555624736,0.3706562600805797,0.3127035043604179,"[0.10,0.20)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,45.0,27,0.24079765501300956,0.15866918932538618,0.02639922901556818,0.08212846568762339,0.3410683782746399,0.4111903996620598,"[0.20,0.40)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,60.0,3,0.6569681673730247,0.6457000225993507,0.004201399301804884,0.011268144773673994,0.017151736314304514,0.017300099688337286,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,60.0,4,0.6062822740959899,0.6307760479643566,0.004716747656911928,0.02449377386836671,0.04039995050966758,0.03960003086608207,"[0.60,0.80)"
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,60.0,5,0.5643572494827293,0.5655834861447779,0.0051039868163991415,0.0012262366620486853,0.002172802180130781,0.0021704442071781766,"[0.40,0.60)"
