permutation,delta_macro_f1,delta_balanced_accuracy,self_mapped_rows
626,0.02775567139382984,0.02695652173913038,20
627,0.04121784706132331,0.04043478260869571,20
628,0.0464017222930897,0.04434782608695648,20
629,0.05057981336822831,0.04826086956521736,20
630,0.06131005544774676,0.05956521739130427,20
631,0.03378374155266861,0.03130434782608693,20
632,0.04739852033217867,0.04521739130434782,20
633,0.04356000848651337,0.04043478260869565,20
634,0.04111248435525261,0.03956521739130431,20
635,0.04649033917065254,0.04521739130434782,20
636,0.056499200543983163,0.054347826086956486,20
637,0.06138718950917671,0.05869565217391298,20
638,0.04530584867205206,0.04434782608695653,20
639,0.05288739058693659,0.051304347826086893,20
640,0.055478667296950834,0.05521739130434783,20
641,0.06514878224430337,0.06391304347826088,20
642,0.05721414512254286,0.05521739130434783,20
643,0.05911271922068212,0.056956521739130406,20
644,0.056784463621909864,0.05521739130434772,20
645,0.055732848759451725,0.053913043478260814,20
646,0.04683310344882169,0.04652173913043478,20
647,0.053786453303994675,0.051739130434782565,20
648,0.06216414307171031,0.060434782608695614,20
649,0.04540362262561831,0.042608695652173845,20
650,0.036326771580020234,0.03434782608695647,20
651,0.037413946808242005,0.03478260869565214,20
652,0.054182302189741516,0.05391304347826087,20
653,0.04399177326654141,0.041739130434782556,20
654,0.04938046786246758,0.047826086956521685,20
655,0.041411404286877895,0.03999999999999998,20
656,0.051192642674992295,0.050434782608695605,20
657,0.05247765560096734,0.053043478260869525,20
658,0.05140728715030968,0.05130434782608695,20
659,0.0459541793581944,0.04521739130434782,20
660,0.0394304102809358,0.03869565217391302,20
661,0.057830166603895505,0.056521739130434734,20
662,0.048434296881690375,0.04739130434782607,20
663,0.04676614507458804,0.04521739130434782,20
664,0.055821643282344124,0.055652173913043446,20
665,0.04427481515754672,0.04391304347826086,20
666,0.055537258466846984,0.05391304347826087,20
667,0.04527278942805202,0.0426086956521739,20
668,0.04491942120442538,0.045217391304347765,20
669,0.041288638729341354,0.03999999999999998,20
670,0.06215474478450672,0.06043478260869567,20
671,0.04867398659496697,0.04739130434782601,20
672,0.03609880231683743,0.035217391304347756,20
673,0.04243995741228318,0.03999999999999998,20
674,0.0425280199102509,0.04130434782608694,20
675,0.03642184071360499,0.03521739130434781,20
676,0.027965305682288166,0.02695652173913038,20
677,0.047080930259520815,0.04391304347826086,20
678,0.04809697590669321,0.0482608695652173,20
679,0.04789749925587211,0.0469565217391304,20
680,0.054992342607561306,0.05260869565217391,20
681,0.0319539681778751,0.030434782608695532,20
682,0.045483147006286195,0.046521739130434725,20
683,0.04725762992562249,0.046521739130434725,20
684,0.044200869384301456,0.0426086956521739,20
685,0.03641069641033606,0.035217391304347756,20
686,0.05474462125451285,0.05434782608695643,20
687,0.049553628575634,0.04739130434782607,20
688,0.04105294209105448,0.039999999999999925,20
689,0.0419267522334848,0.039999999999999925,20
690,0.03861966698020192,0.036956521739130443,20
691,0.049593752544257186,0.04956521739130432,20
692,0.04441825716335618,0.04304347826086957,20
693,0.035931539771877075,0.034782608695652084,20
694,0.04413494232074744,0.04347826086956519,20
695,0.049424877322540584,0.04782608695652174,20
696,0.05775930868303969,0.05695652173913046,20
697,0.05395925708365906,0.051739130434782565,20
698,0.048890694328500295,0.04739130434782607,20
699,0.039989283128943065,0.04043478260869571,20
700,0.039835010306572716,0.037826086956521676,20
701,0.05112054905593383,0.05173913043478251,20
702,0.04745016456605433,0.045217391304347765,20
703,0.040618651013440255,0.03782608695652173,20
704,0.04689616687933351,0.045217391304347765,20
705,0.05481913884609507,0.05347826086956514,20
706,0.03741874162222103,0.036086956521739155,20
707,0.0423671095185309,0.04304347826086952,20
708,0.049206098691339906,0.04826086956521736,20
709,0.043963465345347064,0.04217391304347823,20
710,0.05351251431492482,0.05173913043478262,20
711,0.04447419101304423,0.04347826086956513,20
712,0.05319219973957462,0.05217391304347824,20
713,0.04534186420435088,0.04608695652173905,20
714,0.043003137048696294,0.041739130434782556,20
715,0.03141200853075943,0.030434782608695643,20
716,0.052183639762982736,0.05217391304347824,20
717,0.0377737532824563,0.036521739130434716,20
718,0.04995908647219982,0.049130434782608645,20
719,0.05265626009896529,0.05086956521739122,20
720,0.048824336717097794,0.047826086956521685,20
721,0.04176532879647432,0.04173913043478267,20
722,0.04923416733050223,0.04826086956521736,20
723,0.03971995644256704,0.03956521739130431,20
724,0.03402602434404789,0.030434782608695643,20
725,0.0389465451811683,0.039130434782608636,20
726,0.04325445673164341,0.04130434782608694,20
727,0.04181404890322038,0.04130434782608694,20
728,0.03213270440604998,0.03086956521739126,20
729,0.04163486598456578,0.04217391304347823,20
730,0.0626946241130873,0.06217391304347819,20
731,0.049525011190375334,0.04869565217391297,20
732,0.059605146023517186,0.05913043478260871,20
733,0.04917766143128538,0.04782608695652174,20
734,0.04525734371222967,0.043913043478260805,20
735,0.04904911703851317,0.04695652173913034,20
736,0.04828966076216307,0.04608695652173911,20
737,0.04823203899996131,0.04739130434782601,20
738,0.04668707378789322,0.04608695652173905,20
739,0.048173016044314954,0.04565217391304349,20
740,0.04894605700092741,0.04739130434782601,20
741,0.052082088533384086,0.05086956521739128,20
742,0.04992061840965478,0.04782608695652174,20
743,0.050467218027691996,0.04782608695652174,20
744,0.04084564570905863,0.03826086956521735,20
745,0.04916963822663428,0.04869565217391292,20
746,0.047534130364750904,0.04565217391304349,20
747,0.036659196650233705,0.033913043478260796,20
748,0.04867639408476715,0.04565217391304349,20
749,0.048879689997445075,0.04739130434782607,20
750,0.04574042358301528,0.04695652173913045,20
751,0.046822112253146586,0.046521739130434836,20
752,0.04663530243973418,0.04434782608695642,20
753,0.032067002253297006,0.03217391304347822,20
754,0.05773594364056778,0.05565217391304339,20
755,0.04198089416621037,0.040434782608695596,20
756,0.05517671911860006,0.05391304347826076,20
757,0.0478756707201306,0.04652173913043467,20
758,0.0340422353819288,0.03217391304347822,20
759,0.05786277733645129,0.056956521739130295,20
760,0.037944202032440755,0.036956521739130443,20
761,0.05768591964287717,0.056956521739130406,20
762,0.06170155018419837,0.059130434782608654,20
763,0.05388606812072416,0.052608695652173854,20
764,0.046482229557625876,0.043913043478260805,20
765,0.05100660643570565,0.04956521739130432,20
766,0.06442866587756763,0.06304347826086959,20
767,0.06067995383194269,0.05869565217391304,20
768,0.05705679199068392,0.05478260869565216,20
769,0.057319123911905356,0.05826086956521731,20
770,0.05468360727589472,0.053913043478260814,20
771,0.05846354489345895,0.057826086956521694,20
772,0.040143626755815454,0.03956521739130431,20
773,0.038267067208809125,0.037391304347826115,20
774,0.041232330029743025,0.03999999999999998,20
775,0.05293501195118011,0.051739130434782565,20
776,0.045859213896928486,0.04347826086956513,20
777,0.040577260773590806,0.04086956521739127,20
778,0.05326491976318187,0.05217391304347818,20
779,0.055433110651015305,0.05347826086956525,20
780,0.045707155591287574,0.046086956521739,20
781,0.03802680089178939,0.036521739130434716,20
782,0.03654334860784886,0.035217391304347756,20
783,0.05512794766574092,0.05347826086956514,20
784,0.04529701101252559,0.04391304347826086,20
785,0.05529947061027868,0.05260869565217391,20
786,0.04745320399248448,0.04565217391304349,20
787,0.04656791049134401,0.04521739130434782,20
788,0.040464762754774786,0.039130434782608636,20
789,0.05237082121785103,0.05086956521739133,20
790,0.05661117780302671,0.055652173913043446,20
791,0.05216845024204497,0.051739130434782565,20
792,0.042891415184180104,0.041304347826086885,20
793,0.048033045430213694,0.04739130434782607,20
794,0.05665425786233591,0.05478260869565216,20
795,0.06467291465240216,0.06391304347826082,20
796,0.04751890990929514,0.04608695652173911,20
797,0.04131332992395975,0.039130434782608636,20
798,0.037509382324616036,0.03521739130434787,20
799,0.03796692753630987,0.0360869565217391,20
800,0.04377937154813033,0.043913043478260805,20
801,0.048815626067303275,0.04608695652173905,20
802,0.044276322464516515,0.04347826086956513,20
803,0.05453001650574446,0.05478260869565216,20
804,0.04208962901099422,0.041739130434782556,20
805,0.04059147998977686,0.03826086956521735,20
806,0.04770490492478596,0.04652173913043467,20
807,0.04510206318898119,0.043478260869565244,20
808,0.05404668179790145,0.0534782608695652,20
809,0.05954833970859191,0.05869565217391298,20
810,0.05239215945083742,0.051739130434782565,20
811,0.03819189340945478,0.03869565217391302,20
812,0.05549205019102699,0.05565217391304339,20
813,0.047876547469910546,0.04739130434782601,20
814,0.05292737398981984,0.051739130434782565,20
815,0.024735023154057623,0.023478260869565226,20
816,0.05336515891600779,0.051739130434782676,20
817,0.05645665311328196,0.05652173913043468,20
818,0.044079922950880646,0.04347826086956519,20
819,0.0451075111648081,0.04391304347826086,20
820,0.03717777647572834,0.03652173913043477,20
821,0.0438734420786655,0.04217391304347823,20
822,0.04717948497576441,0.045217391304347765,20
823,0.042263898109356934,0.041739130434782556,20
824,0.05404994953973108,0.054347826086956486,20
825,0.05353474627154148,0.051304347826087005,20
826,0.041147190784325105,0.03913043478260858,20
827,0.0550392717714292,0.053913043478260925,20
828,0.047216625124157474,0.04478260869565209,20
829,0.04844326716102876,0.0469565217391304,20
830,0.03340493207464995,0.030869565217391315,20
831,0.03860408194494008,0.0360869565217391,20
832,0.05984016553315963,0.057826086956521694,20
833,0.0413808568347111,0.03956521739130431,20
834,0.054712122079706826,0.05347826086956514,20
835,0.025214769859441932,0.025217391304347747,20
836,0.04940235740031823,0.04956521739130432,20
837,0.0384073266891829,0.036086956521739044,20
838,0.0545340622568497,0.05391304347826087,20
839,0.0519205564086066,0.04999999999999993,20
840,0.04154041847649598,0.03956521739130431,20
841,0.05427738741943655,0.05173913043478262,20
842,0.04504254859307566,0.045217391304347765,20
843,0.041996767361263954,0.041739130434782556,20
844,0.05841846942010254,0.055652173913043446,20
845,0.04248652395407093,0.04217391304347817,20
846,0.048277960697096556,0.0469565217391304,20
847,0.0501591876243348,0.049130434782608645,20
848,0.05355359205101695,0.054347826086956486,20
849,0.05682527472195387,0.055652173913043446,20
850,0.055338891019921344,0.05391304347826087,20
851,0.050750147070736884,0.050434782608695605,20
852,0.06406465610726902,0.06304347826086959,20
853,0.0478497690289309,0.04782608695652174,20
854,0.05044265263617753,0.04739130434782601,20
855,0.04288037343670564,0.04304347826086952,20
856,0.04345961844302115,0.04434782608695648,20
857,0.03540301527187373,0.034782608695652195,20
858,0.05156963947928522,0.0526086956521738,20
859,0.05212196910397504,0.052608695652173854,20
860,0.038739272511521206,0.03826086956521735,20
861,0.028744587980738034,0.027826086956521667,20
862,0.0439198952961099,0.04217391304347823,20
863,0.061605777565834685,0.059130434782608654,20
864,0.051308534041295706,0.05130434782608695,20
865,0.05514894146461485,0.054347826086956486,20
866,0.03783264724230023,0.036521739130434716,20
867,0.04882842772131446,0.04695652173913034,20
868,0.04792036210528938,0.04652173913043478,20
869,0.053046893278964,0.052608695652173854,20
870,0.05757230726926632,0.055652173913043446,20
871,0.03975697101087455,0.03782608695652173,20
872,0.05692860488697876,0.05652173913043479,20
873,0.044086056140389185,0.04347826086956519,20
874,0.04905901656660666,0.04739130434782607,20
875,0.03996337726602267,0.038260869565217404,20
876,0.0296670687799635,0.030434782608695587,20
877,0.05020725724052394,0.04782608695652174,20
878,0.051260144623955395,0.050434782608695605,20
879,0.040211916276217785,0.03869565217391302,20
880,0.0455004582729957,0.043913043478260805,20
881,0.0517448096905091,0.04869565217391303,20
882,0.04122876385682328,0.04043478260869554,20
883,0.05399975662369766,0.05217391304347824,20
884,0.04621419665675369,0.04652173913043478,20
885,0.046473486634733996,0.04434782608695642,20
886,0.049169405687437495,0.046521739130434725,20
887,0.04023788090988645,0.03999999999999998,20
888,0.04323994755439958,0.04217391304347823,20
889,0.042488116461619874,0.04086956521739127,20
890,0.043127999366430914,0.04217391304347823,20
891,0.050581996782844696,0.050000000000000044,20
892,0.06182334388566929,0.0613043478260869,20
893,0.033642972993570386,0.03086956521739126,20
894,0.04466963753263803,0.04434782608695653,20
895,0.03603139364047708,0.034782608695652084,20
896,0.051187496604844784,0.05086956521739128,20
897,0.06027070694265535,0.059130434782608654,20
898,0.050231837328605256,0.04695652173913034,20
899,0.04455273556851391,0.043913043478260805,20
900,0.043371779911653585,0.04173913043478261,20
901,0.04631740723251937,0.04391304347826086,20
902,0.04373292175708293,0.04304347826086952,20
903,0.04333869964054832,0.041739130434782556,20
904,0.04204905273266729,0.03913043478260869,20
905,0.051284352651850884,0.05086956521739122,20
906,0.046603843914142185,0.04521739130434782,20
907,0.0451804055877863,0.04347826086956513,20
908,0.0438822018547651,0.041304347826086885,20
909,0.04995096663069959,0.04956521739130432,20
910,0.03395028355122692,0.03173913043478266,20
911,0.05669488172749709,0.054347826086956486,20
912,0.04877546690993778,0.04869565217391303,20
913,0.04733114447712683,0.04695652173913034,20
914,0.04493477346939306,0.043913043478260805,20
915,0.05087003712010929,0.0491304347826087,20
916,0.06222909561209228,0.06,20
917,0.036421819069250294,0.03434782608695647,20
918,0.033338393645040265,0.03173913043478255,20
919,0.03514705203649293,0.03565217391304343,20
920,0.0331022115480859,0.03130434782608693,20
921,0.04622492570838094,0.04478260869565215,20
922,0.05085081470017477,0.051304347826086893,20
923,0.0405031563236285,0.03869565217391302,20
924,0.049883584323807795,0.04999999999999999,20
925,0.04231573341523692,0.03999999999999998,20
926,0.04185506271693029,0.04173913043478261,20
927,0.03733345038067837,0.03695652173913039,20
928,0.05449882454716082,0.05304347826086958,20
929,0.04376171159320519,0.04347826086956519,20
930,0.05036469389922377,0.04869565217391303,20
931,0.052494782621786085,0.047826086956521685,20
932,0.05320872505002855,0.05217391304347824,20
933,0.052216067304899194,0.050434782608695605,20
934,0.04888243601929371,0.04739130434782607,20
935,0.0635840989108139,0.0634782608695652,20
936,0.046932785916229125,0.04565217391304344,20
937,0.04306933527554885,0.04130434782608694,20
938,0.044157806358050555,0.042608695652173956,20
939,0.03580243678535683,0.035217391304347756,20
940,0.045179469887334955,0.04304347826086952,20
941,0.03217512491853075,0.03217391304347822,20
942,0.046941889238456436,0.04565217391304338,20
943,0.0628309180733776,0.0613043478260869,20
944,0.0431021497050314,0.042608695652173845,20
945,0.051494256174554554,0.051739130434782565,20
946,0.045820011696304785,0.04565217391304344,20
947,0.042146138586171444,0.04043478260869565,20
948,0.03673118204611586,0.034782608695652084,20
949,0.04326382515217353,0.041739130434782556,20
950,0.047098176540754044,0.046086956521739164,20
951,0.044121979587918136,0.04217391304347823,20
952,0.056525617275559936,0.05391304347826087,20
953,0.047227434774904375,0.04521739130434782,20
954,0.0603644038278508,0.05826086956521742,20
955,0.0517233904408847,0.04999999999999999,20
956,0.03705389124814862,0.03565217391304343,20
957,0.056896099913078924,0.05565217391304356,20
958,0.048832896819147875,0.049130434782608645,20
959,0.05326123352177081,0.051739130434782565,20
960,0.04808622326119938,0.04565217391304338,20
961,0.04418087471394233,0.04347826086956513,20
962,0.0444530886118476,0.042608695652173845,20
963,0.04928933083533271,0.04739130434782607,20
964,0.04799303848058295,0.04695652173913045,20
965,0.05374298069738398,0.05260869565217391,20
966,0.0649308340137939,0.06391304347826088,20
967,0.038701701318587745,0.03565217391304337,20
968,0.04516764247543126,0.0426086956521739,20
969,0.047733980890460825,0.0469565217391304,20
970,0.05590187805457997,0.05478260869565216,20
971,0.07296382957801023,0.07260869565217387,20
972,0.04747008974301464,0.04652173913043467,20
973,0.03550048318134441,0.03434782608695652,20
974,0.05008803782082161,0.04869565217391303,20
975,0.04764465797330186,0.046521739130434725,20
976,0.0587974754522122,0.056521739130434734,20
977,0.04900858683814069,0.04826086956521736,20
978,0.04418858015440469,0.04217391304347817,20
979,0.05498346309916241,0.05347826086956514,20
980,0.05187420375297214,0.051304347826086893,20
981,0.05041422461505224,0.04999999999999993,20
982,0.04770511144617212,0.04608695652173911,20
983,0.03782041416603715,0.03565217391304348,20
984,0.041936005145570554,0.03999999999999998,20
985,0.04176919846040056,0.03956521739130431,20
986,0.047194859668711786,0.04739130434782601,20
987,0.05814438190103133,0.056521739130434734,20
988,0.05460510772471355,0.05304347826086958,20
989,0.03668584785316181,0.03478260869565214,20
990,0.05528553113213125,0.05434782608695643,20
991,0.04686092967849831,0.046521739130434725,20
992,0.04868328802843025,0.04782608695652163,20
993,0.05648990467980508,0.05521739130434783,20
994,0.04163881386623891,0.04130434782608683,20
995,0.0527660413944433,0.052608695652173854,20
996,0.04123627034195276,0.039130434782608636,20
997,0.0633818356492653,0.061739130434782574,20
998,0.04624122666433311,0.046086956521739164,20
999,0.05414517368602384,0.052608695652173854,20
1000,0.037825727034070944,0.03826086956521735,20
1001,0.0484691291871891,0.04782608695652174,20
1002,0.05399083111257075,0.05391304347826087,20
1003,0.050938845400190946,0.05217391304347818,20
1004,0.05917893004758418,0.05739130434782602,20
1005,0.05314369612618958,0.051739130434782565,20
1006,0.04082148620714604,0.03956521739130431,20
1007,0.054239192412306625,0.05304347826086947,20
1008,0.05564826483025598,0.0547826086956521,20
1009,0.039474001930889235,0.03956521739130431,20
1010,0.03243938416236175,0.030869565217391315,20
1011,0.06634292167583106,0.0643478260869565,20
1012,0.04018286411203398,0.03999999999999998,20
1013,0.04326302631317491,0.042608695652173845,20
1014,0.035000793914089445,0.03391304347826091,20
1015,0.03539381480331705,0.03434782608695647,20
1016,0.04748471726252568,0.04652173913043478,20
1017,0.04649006687248691,0.04478260869565215,20
1018,0.0447167701885029,0.04478260869565215,20
1019,0.039499734123558505,0.037391304347826004,20
1020,0.044611894172336075,0.04304347826086952,20
1021,0.04697327419335012,0.04521739130434771,20
1022,0.04751905258450323,0.04565217391304349,20
1023,0.056771265007385885,0.05478260869565216,20
1024,0.04566300545496982,0.04347826086956513,20
1025,0.06422553042060569,0.06304347826086953,20
1026,0.040124052361726725,0.039130434782608636,20
1027,0.049369046565426566,0.049130434782608645,20
1028,0.04876143985768616,0.047826086956521685,20
1029,0.05232663993108627,0.05304347826086958,20
1030,0.04807546044341027,0.04695652173913034,20
1031,0.04881001558994652,0.04739130434782607,20
1032,0.0509188164576877,0.04956521739130432,20
1033,0.05126729500675076,0.050434782608695605,20
1034,0.04472159141194898,0.04478260869565215,20
1035,0.05524522804469845,0.05391304347826087,20
1036,0.038325128591861934,0.03782608695652173,20
1037,0.04404436851195925,0.04304347826086952,20
1038,0.030149960566007827,0.029565217391304244,20
1039,0.06665125286766793,0.06565217391304345,20
1040,0.052434293142642474,0.05130434782608695,20
1041,0.05092706544287934,0.04869565217391303,20
1042,0.04820374533134025,0.04695652173913034,20
1043,0.053447046380996566,0.05217391304347824,20
1044,0.03404659630696505,0.032608695652173836,20
1045,0.03174842902276814,0.03173913043478249,20
1046,0.04044993448004813,0.039130434782608636,20
1047,0.048195770005033944,0.0469565217391304,20
1048,0.04185902694034038,0.0426086956521739,20
1049,0.045510196688886395,0.04478260869565209,20
1050,0.04453127030013865,0.04478260869565215,20
1051,0.04661566655262106,0.04565217391304344,20
1052,0.0367051379948829,0.03652173913043483,20
1053,0.052883200008000564,0.05086956521739133,20
1054,0.04708833217941616,0.04521739130434782,20
1055,0.04986685520870271,0.051304347826086893,20
1056,0.051575316048086184,0.051304347826086893,20
1057,0.04631985727935123,0.04521739130434782,20
1058,0.05667553313089818,0.05347826086956525,20
1059,0.05205624763261091,0.04999999999999993,20
1060,0.034355077114197996,0.03304347826086951,20
1061,0.03577977864353826,0.033913043478260796,20
1062,0.044010674690556806,0.043478260869565244,20
1063,0.05154344334689648,0.05130434782608695,20
1064,0.039468166001390304,0.03913043478260858,20
1065,0.05278201996446297,0.051739130434782565,20
1066,0.04076776023567935,0.039130434782608636,20
1067,0.049686943038527276,0.04956521739130426,20
1068,0.03835142981259859,0.03826086956521729,20
1069,0.038084828719022135,0.03739130434782606,20
1070,0.05327796769789539,0.05260869565217391,20
1071,0.051635553442284876,0.05086956521739128,20
1072,0.05401648555470967,0.05217391304347818,20
1073,0.05333025956028753,0.05173913043478262,20
1074,0.03898886730270795,0.03782608695652162,20
1075,0.04412103623496261,0.040434782608695596,20
1076,0.039382757662889956,0.03695652173913033,20
1077,0.05392939401947189,0.05434782608695654,20
1078,0.04927988757444485,0.04826086956521736,20
1079,0.05951787017830834,0.059130434782608654,20
1080,0.052596737902169954,0.05043478260869555,20
1081,0.05032887527368324,0.049130434782608645,20
1082,0.0389469578593723,0.03869565217391302,20
1083,0.04847762517341614,0.04782608695652163,20
1084,0.03800151440763688,0.037391304347826004,20
1085,0.0381757371543614,0.036521739130434716,20
1086,0.043709614447450196,0.042608695652173956,20
1087,0.04903903644601698,0.04782608695652174,20
1088,0.0424272965966318,0.041739130434782556,20
1089,0.058361666318132555,0.055652173913043446,20
1090,0.05131758394560232,0.05217391304347824,20
1091,0.044583288733518134,0.04434782608695653,20
1092,0.047197249781005535,0.04695652173913045,20
1093,0.06598423291491329,0.06434782608695644,20
1094,0.050824920530300355,0.04956521739130432,20
1095,0.04277875083017674,0.04173913043478261,20
1096,0.05084155580350508,0.04956521739130432,20
1097,0.04379258466196595,0.04304347826086963,20
1098,0.057114048553526475,0.054347826086956486,20
1099,0.04963486765868752,0.048695652173913084,20
1100,0.041739783335190905,0.04130434782608694,20
1101,0.05561125506919723,0.05434782608695643,20
1102,0.0602383747173727,0.05869565217391298,20
1103,0.05209976227066049,0.05173913043478262,20
1104,0.05281992219381387,0.052608695652173854,20
1105,0.053363636331771824,0.051739130434782565,20
1106,0.03709373111470449,0.03695652173913039,20
1107,0.050501095292722065,0.050434782608695605,20
1108,0.05190693707017341,0.04999999999999993,20
1109,0.05007163094679462,0.04739130434782607,20
1110,0.06267436395387854,0.06086956521739123,20
1111,0.037898293115140314,0.036521739130434716,20
1112,0.04927623454926716,0.047826086956521685,20
1113,0.04575020414551956,0.04217391304347823,20
1114,0.042512204617288774,0.04130434782608694,20
1115,0.0554734575786453,0.05478260869565216,20
1116,0.05107319337398131,0.05086956521739133,20
1117,0.05288165155174224,0.052608695652173854,20
1118,0.04587102852774777,0.04521739130434782,20
1119,0.048674121257934966,0.04826086956521736,20
1120,0.053156131029309994,0.051739130434782565,20
1121,0.05124937095719684,0.04999999999999999,20
1122,0.04806081202960738,0.04478260869565209,20
1123,0.025787444129433734,0.02347826086956517,20
1124,0.037515231381682446,0.03695652173913039,20
1125,0.05504146209258359,0.054347826086956486,20
1126,0.056424420080116056,0.055217391304347774,20
1127,0.04632045257687284,0.04608695652173911,20
1128,0.05399371185642876,0.052608695652173854,20
1129,0.05427575245089922,0.053913043478260814,20
1130,0.04401613172477381,0.04304347826086952,20
1131,0.05488152141049468,0.05391304347826076,20
1132,0.05448393628931303,0.051739130434782565,20
1133,0.05653784023852415,0.056956521739130406,20
1134,0.04819976006400878,0.04739130434782607,20
1135,0.05553161842777815,0.05521739130434783,20
1136,0.041049362485373386,0.04086956521739127,20
1137,0.03719981255257393,0.036086956521739044,20
1138,0.044278085196857886,0.04434782608695642,20
1139,0.054153109633320096,0.053913043478260814,20
1140,0.046871569238462196,0.04565217391304344,20
1141,0.0554624726119064,0.05521739130434783,20
1142,0.04378729619563021,0.04347826086956519,20
1143,0.05815811064175003,0.05826086956521731,20
1144,0.053591433876070516,0.05086956521739122,20
1145,0.04804740311805633,0.04608695652173905,20
1146,0.04627881583384863,0.04565217391304338,20
1147,0.053790368470707894,0.053043478260869525,20
1148,0.053527073776572676,0.051739130434782565,20
1149,0.046395971854461704,0.04565217391304349,20
1150,0.039175967478014384,0.03913043478260869,20
1151,0.035377339883576386,0.036086956521739044,20
1152,0.0421420917202559,0.04086956521739127,20
1153,0.04728092199612666,0.04739130434782607,20
1154,0.044091116394769536,0.04217391304347823,20
1155,0.05365090017382418,0.052608695652173854,20
1156,0.0417856427037982,0.040434782608695596,20
1157,0.04044702498259106,0.03999999999999998,20
1158,0.042556701810190556,0.042608695652173845,20
1159,0.03310562905590675,0.03304347826086951,20
1160,0.04085211610882633,0.04130434782608683,20
1161,0.04572874816580064,0.04347826086956513,20
1162,0.035922016892876885,0.0360869565217391,20
1163,0.05166888637607481,0.04999999999999993,20
1164,0.037539138091739366,0.03521739130434781,20
1165,0.04549940094794902,0.04521739130434782,20
1166,0.04253617010737143,0.040434782608695596,20
1167,0.058490815498147886,0.05869565217391309,20
1168,0.029164231699845944,0.027826086956521723,20
1169,0.039084915354852645,0.03826086956521735,20
1170,0.046553465667570126,0.04521739130434782,20
1171,0.05309063883392923,0.051304347826086893,20
1172,0.05206052322119825,0.04999999999999993,20
1173,0.05464662534804726,0.05304347826086958,20
1174,0.04456189457486537,0.04434782608695648,20
1175,0.06314021926748814,0.06260869565217392,20
1176,0.04498196285130446,0.04304347826086946,20
1177,0.04505514536060279,0.04304347826086952,20
1178,0.03714029267445951,0.03739130434782606,20
1179,0.041546025926879115,0.04086956521739127,20
1180,0.05572764853106038,0.0547826086956521,20
1181,0.0475297590381335,0.04478260869565215,20
1182,0.05828885740415568,0.05652173913043479,20
1183,0.0518750477637569,0.05086956521739128,20
1184,0.055068420948393315,0.05304347826086947,20
1185,0.037906385304040835,0.03782608695652179,20
1186,0.05919850770917062,0.05652173913043468,20
1187,0.051985818443295306,0.05086956521739122,20
1188,0.054424453876423695,0.055217391304347774,20
1189,0.05018404664903264,0.04869565217391303,20
1190,0.06310634312669822,0.06043478260869556,20
1191,0.05884832720678951,0.058260869565217366,20
1192,0.06209169478219634,0.06173913043478263,20
1193,0.05079657012356614,0.04956521739130432,20
1194,0.04629740381141201,0.04608695652173905,20
1195,0.04220101367056961,0.041739130434782556,20
1196,0.04791315374287186,0.04739130434782607,20
1197,0.04051628719886796,0.039565217391304364,20
1198,0.045217306331146956,0.04347826086956519,20
1199,0.04130447409725374,0.03956521739130431,20
1200,0.05422000149086725,0.053043478260869525,20
1201,0.04297114328482737,0.04130434782608694,20
1202,0.05015434883130693,0.049130434782608756,20
1203,0.034894676181306705,0.03347826086956518,20
1204,0.042603472183735225,0.04086956521739127,20
1205,0.0485611487538139,0.046521739130434725,20
1206,0.0509143915196314,0.050434782608695605,20
1207,0.04867144337696677,0.04608695652173911,20
1208,0.060880026452843905,0.060434782608695614,20
1209,0.06136651919196501,0.05999999999999994,20
1210,0.05343397389539323,0.051304347826086893,20
1211,0.04291785252084157,0.04086956521739121,20
1212,0.036363630964595384,0.033478260869565235,20
1213,0.03432050155828842,0.03217391304347822,20
1214,0.0420935574769884,0.03999999999999998,20
1215,0.05462796076111359,0.05347826086956514,20
1216,0.04882427331694955,0.04739130434782607,20
1217,0.05092522776435643,0.050434782608695605,20
1218,0.05767106631335367,0.057826086956521805,20
1219,0.03626154082354516,0.036086956521739044,20
1220,0.055515218758222074,0.05434782608695643,20
1221,0.04105948390424824,0.041304347826086885,20
1222,0.05892260479349687,0.057826086956521694,20
1223,0.042222698578634144,0.04043478260869565,20
1224,0.05124952443129244,0.04956521739130432,20
1225,0.053422938714187906,0.051739130434782565,20
1226,0.05615962547001335,0.05347826086956514,20
1227,0.042086340349659024,0.041739130434782556,20
1228,0.04696610918038452,0.04739130434782607,20
1229,0.04564480742823196,0.04304347826086952,20
1230,0.057127981097068514,0.05608695652173912,20
1231,0.04576030604272879,0.04478260869565209,20
1232,0.045494001766377135,0.04391304347826086,20
1233,0.048428684276249856,0.04782608695652163,20
1234,0.049719358502753386,0.0491304347826087,20
1235,0.041820589075413306,0.04086956521739127,20
1236,0.052162191248598444,0.05086956521739122,20
1237,0.05165887982586792,0.05217391304347818,20
1238,0.055765483358279355,0.0534782608695652,20
1239,0.054645518550551275,0.0534782608695652,20
1240,0.04847498361769681,0.04826086956521736,20
1241,0.06789851506680211,0.0669565217391303,20
1242,0.040823699419791026,0.03999999999999998,20
1243,0.048188308616984865,0.04739130434782607,20
1244,0.05989103716580968,0.059565217391304326,20
1245,0.04850301235165999,0.0491304347826087,20
1246,0.060201192159701045,0.058260869565217366,20
1247,0.03550789478514049,0.03304347826086951,20
1248,0.041665253246696454,0.041739130434782556,20
