replicate,delta_macro_f1,delta_balanced_accuracy
519,0.0363580043610337,0.03484574544410962
520,0.047708990617992,0.04884057971014499
521,0.056886487277543585,0.05659846547314579
522,0.04063379560895025,0.04086956521739138
523,0.04737671123488202,0.04545893719806765
524,0.040090878812524156,0.03898550724637673
525,0.054376852871084125,0.05661835748792271
526,0.048284147995055926,0.04845410628019331
527,0.0365396666205125,0.03800614844093103
528,0.042508560170100296,0.043126921387791006
529,0.054563153490616745,0.051835748792270486
530,0.03477523439068059,0.03350951974992894
531,0.04095169485389111,0.03931171378007364
532,0.04234881457840611,0.038550724637681166
533,0.02890409812349487,0.02660554076703142
534,0.04143136531877678,0.04211242863416764
535,0.043769918432449706,0.04507246376811591
536,0.033824109231398114,0.03352372833191258
537,0.02912163907877363,0.02848089156741762
538,0.028514182282313394,0.028454106280193348
539,0.0407601036189309,0.04362318840579721
540,0.040050136047769025,0.04210095632455879
541,0.013244734153645576,0.010096618357487985
542,0.03608882027078231,0.035911286780852036
543,0.0509566732755371,0.05081336882579124
544,0.024575721857299226,0.025015629440181986
545,0.02910098793493182,0.02774721482796022
546,0.03335698465352255,0.03501725327812277
547,0.0341963773502299,0.03212560386473429
548,0.03705269132166383,0.037140974967061924
549,0.037235292295424494,0.03425120772946855
550,0.03971221940641578,0.038002563344178175
551,0.04469526955864189,0.045354665901372715
552,0.046995961904266303,0.04825518613242391
553,0.032928360867641504,0.033535353535353585
554,0.03730260857368489,0.03600534684114248
555,0.04412222583822267,0.04310135361362216
556,0.023452459430886308,0.020255416846032492
557,0.03737567005254355,0.03685990338164247
558,0.0408783651710069,0.03874396135265695
559,0.02799025111388348,0.028533505524465486
560,0.03261789524026848,0.029472542640244404
561,0.032616150443245895,0.032173913043478275
562,0.03964486213283469,0.041076672884679755
563,0.026344757583613876,0.028331912475135
564,0.04696963634800627,0.0463026737456354
565,0.03133633101839145,0.02971014492753632
566,0.03185059101496174,0.035394365523508886
567,0.04196626299123163,0.04266657100492649
568,0.020230829125853333,0.01958226768968463
569,0.05783644561399248,0.05513833992094869
570,0.02375613565931517,0.023864734299516854
571,0.03341983661629966,0.03383029607308552
572,0.04752348620056418,0.0459639877031181
573,0.03943385493558077,0.039275362318840545
574,0.030795327919147686,0.028793227148801837
575,0.04626026634322161,0.049275362318840554
576,0.04597286570977721,0.04217391304347823
577,0.02690038637220271,0.024312692138779124
578,0.033021421579573385,0.03412384716732536
579,0.024382675534169562,0.02201581027667976
580,0.03478565862977401,0.03502415458937197
581,0.050444107012493467,0.050421868273783865
582,0.03621052431797622,0.03565217391304354
583,0.03863208308127358,0.03744552893621217
584,0.03104530072545214,0.032367149758454006
585,0.029693336913339197,0.0288098375054896
586,0.0385502795795587,0.042125603864734296
587,0.025668904791754543,0.02553929305974073
588,0.03344253910006739,0.02975845410628014
589,0.05308693247802393,0.05483091787439609
590,0.03431652823843634,0.03306982872200265
591,0.030391396943224347,0.029758454106280252
592,0.03560448365674951,0.03541062801932371
593,0.03578617866498829,0.0341287607021572
594,0.04091045988716374,0.04043478260869565
595,0.04578056817511439,0.04300395256916989
596,0.028683378757989653,0.026079303582532187
597,0.030670121637257408,0.03218377205954848
598,0.05093691702836439,0.052077294685990205
599,0.04167742304454086,0.04362318840579704
600,0.03642591255461908,0.0379236619314105
601,0.03842697752980473,0.038124725516029856
602,0.04321227545880313,0.040913569617831325
603,0.03101435314850176,0.030460109750949704
604,0.03069170011032568,0.03101449275362317
605,0.034521091103751844,0.03295125164690377
606,0.02900524093474144,0.028454106280193292
607,0.04727694262565357,0.04768115942028989
608,0.03695001204544468,0.03515616779069214
609,0.04733049158642394,0.048332840382529774
610,0.038469345110528685,0.038695652173913075
611,0.028410489742706824,0.028954765041721564
612,0.04916175557500985,0.04792796670971444
613,0.04201411305792066,0.04156653065053231
614,0.03600827748016411,0.03734299516908213
615,0.057922136913238664,0.05981662230109436
616,0.041068352144158715,0.04245059288537545
617,0.05720301010239365,0.05939833113746151
618,0.024695634369566177,0.02460324293298899
619,0.03718711358584714,0.03798058066676224
620,0.0478706433251857,0.044975845410628046
621,0.049344945494935566,0.04785243741765477
622,0.04713561770217978,0.04519586741282827
623,0.019504334335187667,0.018019323671497556
624,0.03547621235473841,0.03479217486966091
625,0.047223540854597346,0.046174791392182724
626,0.029332447511592474,0.029113712374581824
627,0.03222729425538129,0.03160376907255952
628,0.03579484427201851,0.033381642512077314
629,0.030206810032071596,0.028205659075224265
630,0.03327562228777542,0.03425120772946855
631,0.02465158447603072,0.023952479542541594
632,0.024677679233965744,0.023760142582430477
633,0.044684690310088926,0.04423494523365373
634,0.04361406178196425,0.04325584732386295
635,0.03601616986089856,0.03536327545798057
636,0.03167399652827979,0.029223109533668523
637,0.03937028388146929,0.039266578831796184
638,0.04480235957152168,0.043540441000621766
639,0.0315360639490595,0.033413191363501904
640,0.05472569525812915,0.05447204968944097
641,0.04333365341368706,0.043249890206411956
642,0.04252657114487951,0.04217675475987498
643,0.028872868827051867,0.025265700483091846
644,0.0423490617807491,0.043628449801501934
645,0.05124104049228295,0.05132630654369774
646,0.04051015254867646,0.04196224911599178
647,0.053726052988055994,0.05492753623188401
648,0.030086261104307455,0.02687370600414074
649,0.048517901818288356,0.049033816425120724
650,0.04023052373338243,0.039082125603864704
651,0.022884932655394097,0.023491707754370095
652,0.0485210399198206,0.0492063492063492
653,0.028805784058417494,0.028067632850241497
654,0.03231729797258642,0.029855072463768118
655,0.047667423511747076,0.048973549528865956
