permutation,delta_macro_f1,delta_balanced_accuracy,self_mapped_rows
902,0.031278625032832186,0.02893719806763284,20
903,0.04017531441198885,0.037632850241545834,20
904,0.04146686848629799,0.04028985507246374,20
905,0.04077565267292904,0.039661835748792285,20
906,0.04483004360004006,0.04463768115942024,20
907,0.04323605185186169,0.040917874396135256,20
908,0.034382262793802076,0.03449275362318838,20
909,0.04628496221338829,0.04468599033816423,20
910,0.02609819622246523,0.02526570048309168,20
911,0.04139773287482584,0.03913043478260875,20
912,0.04036333461268865,0.03985507246376807,20
913,0.040657647993632695,0.037971014492753585,20
914,0.055185261130484164,0.054347826086956486,20
915,0.04359687110578836,0.041884057971014466,20
916,0.0320879316517757,0.03014492753623188,20
917,0.03340698795905728,0.030676328502415473,20
918,0.047435750707341295,0.04603864734299512,20
919,0.03374264236417551,0.03463768115942023,20
920,0.03464202392816629,0.03560386473429944,20
921,0.04109942978711001,0.04057971014492756,20
922,0.025294737664143807,0.02352657004830916,20
923,0.04594763793789158,0.04526570048309175,20
924,0.020481810026370895,0.01908212560386474,20
925,0.04068401118376774,0.04140096618357486,20
926,0.047256406957049524,0.046376811594202816,20
927,0.04582112101373875,0.045555555555555516,20
928,0.04902456036708869,0.04792270531400966,20
929,0.039925411850703973,0.03787439613526561,20
930,0.044858059879203105,0.04314009661835749,20
931,0.03751751034865003,0.036666666666666625,20
932,0.04455568819026162,0.04400966183574884,20
933,0.0312563546062849,0.031062801932367046,20
934,0.03902517246794268,0.0385990338164251,20
935,0.04146909770930152,0.04285024154589373,20
936,0.034827987230243274,0.034299516908212535,20
937,0.05020174271567868,0.04903381642512078,20
938,0.039620413669900656,0.040724637681159304,20
939,0.04184823384297237,0.041159420289854975,20
940,0.03356211463833869,0.03222222222222221,20
941,0.032422267701587626,0.031835748792270524,20
942,0.03803380170772436,0.03685990338164252,20
943,0.05154615038635857,0.05009661835748791,20
944,0.03512045753793003,0.03521739130434781,20
945,0.028102610727901656,0.02681159420289858,20
946,0.04585301786173185,0.044541062801932374,20
947,0.04353897276389962,0.04285024154589373,20
948,0.029116205276035145,0.03082125603864727,20
949,0.03950208541335021,0.038502415458937234,20
950,0.04442165479783172,0.0436231884057971,20
951,0.04571308024503068,0.04463768115942024,20
952,0.04117109692269383,0.040434782608695596,20
953,0.024975956289428003,0.02541062801932359,20
954,0.04259183441151965,0.041884057971014466,20
